"","listing_id","id_revs","date","reviewer_id","reviewer_name","comments"
"2083",918219062031136000,987754298206474368,"2023-09-24",339078809,"Wyatt","Great location to stay while visiting SF."
"2084",545685,1008114419208385536,"2023-10-22",96316755,"Eleani","One of the coziest Airbnb’s my boyfriend and I have stayed in. It’s private, comfortable and clean. The garden suite is beautiful and is part of your private area. I’d much prefer staying here over a hotel. We’ll definitely be trying to book this place for all our visits to SF!"
"2085",686482400839587968,971156316120318464,"2023-09-01",187839303,"Hélène","Vincent est avenant et se tient disponible si besoin! Tout s’est passé comme prévu et nous reviendrons sans problème! Nous avons apprécié la vue et très bien desservi par les transports. Merci !"
"2086",34932707,974096008895820544,"2023-09-05",4010302,"Tyler","Andrew's apartment was a fantastic spot. Right in the heart of Cow Hollow, it had easy access to the Golden Gate Bridge, Fort Mason, and the Presidio. It was clean and easy to access. On top of that, Andrew was a great, response host. We'd definitely stay here again given the chance!"
"2087",3051071,993579684713478272,"2023-10-02",318266079,"Henry","Wonderful stay. Will 100% come back again if I want to stay somewhere in SF."
"2088",16228848,868978522297667072,"2023-04-13",119296750,"Lorenzo","Clean and convenient"
"2089",48299614,945826609056484608,"2023-07-28",101741851,"Raul","awesome location, many food options nearby. great benefits at a great price"
"2090",28160772,972552891171913984,"2023-09-03",139941125,"Michele","This is a lovely space and the garden is absolutely spectacular. The bed is very comfortable and the sheets were so soft I checked the brand. Geof also kindly and promptly rescued me when I locked my car keys in the apartment. He even found the keys for me when I couldn’t!"
"2091",777464454828894720,886297652922176512,"2023-05-07",94582279,"David","Hôte très réactif , les instructions étaient fidèles à l’annonce, emplacement idéal pour un séjour de quelques jours , très bien desservi en transport en commun, merci au top 👌"
"2092",48473036,900872537862811136,"2023-05-27",30481000,"Evelyn","Slept so soundly here.  Nice neighborhood."
"2093",19029310,971089807026572032,"2023-09-01",532493035,"Matthew","perfect location if you are a tourist in SF, it is literally in the heart of san francisco, the cable car is just a 5 minute walk away although you have to queue for quite some time, Chinatown is like a 5 minute drive, or you can take a bus just right down the block. Honestly it is the best location you can find for such a price in san francisco!"
"2094",53346828,988534325720217600,"2023-09-25",45517371,"Aaron","Jimmy and Maury’s place is beautiful and very homely. It was in a perfect spot across from the park and close to everything you need. Jimmy and Maury were super helpful and always available. Definitely recommend."
"2095",905399,981995434334264320,"2023-09-16",77261196,"Eduardo","I attended a tech conference in San Francisco and extended my stay for a few days so I could explore the city. Nancy 's place proved to be an excellent choice It is near to a BART station (two blocks) and it's well served by bus lines nearby. Once I figured out how to move around it was near to perfect. If I come back to San Francisco, I'm definitely booking it again. <br/>Nancy is such a nice host, she gave me good suggestions and showed real interest in my local adventures, our conversations made me feel like we've been friends for a long time."
"2096",10469182,1025493734293955584,"2023-11-15",18494278,"Dave","It was a great private entrance with good space to relax."
"2097",37750486,919002336086108416,"2023-06-21",225594577,"Shajitha","Great location near a Bart station! Canyon market which is very close has the best sandwiches and wraps! <br/>Nearby park and trail is very good and worth exploring! Home was clean. Good place to stay for one - two people!  Has a coffee machine! Will definitely stay here during the next visit!"
"2098",49634141,1.001526221819e+18,"2023-10-13",54649744,"Daniel","Awesome place and host"
"2099",1352111,956659802217148032,"2023-08-12",101450912,"Cassidy","I stayed at Jenny and Norbert’s place for 3 months and had a great experience. The place is clean, spacious, and well appointed. The location is excellent too - walkable to great shops and restaurants while still quiet. Jenny and Norbert were very responsive when I needed to get ahold of them. I would highly recommend staying here!"
"2100",710785998316311040,1024069176761475968,"2023-11-13",8402292,"Gavin-And-Casey","I had a phenomenal time staying at Erstwhere. The location is hard to beat and it's very walkable to bustling parts of the Haight and downtown. The suite and bathroom were all spotless and the rest of the house was extremely clean and quiet. The bed was really comfortable and I slept soundly. Benjamin and team had very clear communications, and check-in and check-out were easy. Parking in the neighborhood is challenging (as expected) but I had good luck parking up the hill alongside Buena Vista Park, a short walk to the unit. I'd highly recommend this space to others!"
"2101",23313200,1024787749474246272,"2023-11-14",12719074,"Jason","Would definitely recommend"
"2102",7343245,1016768132016939008,"2023-11-03",132886970,"Mike","The house was very nice, full of character and it felt spacious for four people staying there. The kitchen was well stocked and would provide ample options for cooking at home. Susan lives close by and was a pleasure to talk with.<br/>The house is close by to many walkable food options like Fillmore street and NOPA area and parks like the Presidio and Alta Plaza. The b. patisserie and B on the go on the corner are perfect for breakfast and lunch options. <br/>Note that the downstairs bathroom, which includes a toilet and shower, is a single room. We opted to only use the shower upstairs, as the downstairs shower would have got the toilet area fairly wet.<br/>We would definitely stay here again with four people!"
"2103",38955191,850871821221875328,"2023-03-19",45507748,"Nicholas","Exactly as expected. It's an economical unit in a nice part of the Sunset, and I'd gladly stay there again when I'll be in that part of the city for a few days."
"2104",2188976,958118425593794432,"2023-08-14",299163153,"Shaquel","This was everything we expected and more for an Airbnb. The room was beautiful and clean, Jason gave us a tour of his home and offered fresh pastries and bananas and breakfast food. Use of his beautiful kitchen to store the food we brought in our cooler. He has a map of the city and tourist information in the hall, but also provided a lengthy list of recommended locations all around the city. We loved the downtown urban feel of the location and there was plenty of parking. Pay attention to the street signs for street cleaning, but Jason also gave a heads up. All rooms are key locked and plenty of privacy. We felt right at home in this beautiful Victorian. Can’t wait to stay again on our next trip!"
"2105",35494221,1011683684254077696,"2023-10-27",24084037,"Owen","Nice modern pod beds in the rooms. Excited to come back to check out the social space"
"2106",32192300,992204345530945024,"2023-09-30",222801772,"Vivian","A home away from home. That’s how I felt when I stayed at Michelle’s place. I felt comfortable. Any questions I had, Michelle was able to give me a quick response back.<br/>Her home is easy to find. There was plenty of space to move around. It is a shared space, but felt like I can still stay private and do my own thing. <br/>Love the kitchen and living room space to relax. There are cool eclectic art to check around the space, too.  I didn’t get a chance to cook much. I did enjoy the lovely complementary breakfast and snacks provided. (ie Coffee, tea pastries, cereal.)<br/>The suite I stayed at is, of course, the best part of my experience. Love the jacuzzi bath! Made my stay more relaxing.<br/>I definitely have to plan another visit at Michelle’s! Thanks again for the lovely stay!"
"2107",44323323,923273028519963136,"2023-06-27",208114662,"Reid","Had a great stay! The unit is exactly how it is described on the listing, Guanying was very responsive and helpful. The apartment was very clean and plenty spacious for our group of three. Highly recommend this place!"
"2108",613037431723336704,978433539526702080,"2023-09-11",116733652,"Ivan","Very nice place to stay!"
"2109",32088425,929141247640285696,"2023-07-05",257672747,"Kaiya","Great host and great spot for the price!! Thank you Tammy!"
"2110",22548614,963110803940706816,"2023-08-21",91285710,"Chiara","Judy's home was very cosy, the room and the private bathroom were very spacious and the kitchen and external patio had everything you needed. <br/>Judy was very kind with us and the communication between us has always been smooth and quick. The neighborhood was quiet with very close access to public transports.<br/>Highly recommended!"
"2111",848583529793021312,926900208786094720,"2023-07-02",15349862,"Emma","Kara is such a lovely host and her place is tastefully decorated in the perfect part of San Francisco for exploring. We worked comfortably from her place and enjoyed walking into the Mission - super safe and tucked away on a quiet side street."
"2112",51341671,936374049004151040,"2023-07-15",127244578,"Candice","Great stay! Clean, comfortable and quiet. Really nice shower. Would stay here again."
"2113",49591060,961745314979402240,"2023-08-19",369745926,"Maddy","My sister and I had a wonderful stay at Ingrid’s place. The space was just what we needed and located in an extremely walkable area. Ingrid was friendly and accommodating. We would absolutely stay here again!"
"2114",42536368,921885282086139136,"2023-06-25",328238863,"Lori","Beautiful place, great location, lots to do and super responsive! We will definitely come back."
"2115",53461380,936400874099402368,"2023-07-15",279062705,"Charles","Great host, very attentive, polite, clean environment, all listed amenities were available, quiet, many restaurants nearby, would definitely rent this room again."
"2116",20305889,879065483149237632,"2023-04-27",41794556,"Laura","Aram’s place was really nice - beautiful views and super nice patio. The park nearby has a great lookout onto the city. Thank you!"
"2117",39799335,980600384958716032,"2023-09-14",515799969,"Michael","Great for the location, very close to Mascone. Shared bathroom is not the best option, and when other guests arrive late you really hear that. overall good place and decent price"
"2118",569417447378815296,1020456793179340800,"2023-11-08",457114159,"Tanya","Excelente ubicación, todo limpio y ordenado"
"2119",684234806697030784,834231788537735680,"2023-02-24",14288539,"Samuel","Cody was very responsive and caring of my stay! I felt very welcomed and happy at his place. Would recommend to anyone staying in the Mission area!"
"2120",47065418,1014682999653009280,"2023-10-31",52893305,"Andy","Safe, quiet, convenient, comfortable. Excellent value in the heart of the Castro. Bathroom is functional."
"2121",42278240,929044414140070144,"2023-07-05",388846279,"Mishell","Stayed in Sophie’s guest house for 4 nights and couldn’t have asked for a better stay in SF. Perfectly close to everything you’d want to see in the city but far enough out of downtown to not feel too caught up in the city. Very quiet neighborhood, my girlfriend and I fell felt extremely safe. The guesthouse itself was exactly as it appears in the photos and everything was sparkling clean. Definitely stay here! 5/5 stars all around."
"2122",47705504,959578606190408832,"2023-08-16",476980802,"Simon","It was a very pleasant stay in SF. The appartement is functional and very well located (100m from la maison bleue de Maxime Leforestier 😉)."
"2123",707325626316519552,958078976908620544,"2023-08-14",47742176,"Julia","Jessica’s place was clean and well stocked. Perfect for my family. She was very communicative and accommodating."
"2124",614390253925171712,815292291982129920,"2023-01-29",370330935,"Olivia","Nice and easy to get in and out, no issues.<br/>It was freezing though."
"2125",4464347,987064758616015616,"2023-09-23",178555941,"Nina","This was my first Hostel and I had a great experience! Everyone there was friendly and easy to talk to, the staff were very friendly and it was a safe environment! Felt right at home actually! I would definitely be booking again for my future trips!"
"2126",778939654117848320,987831030332537600,"2023-09-24",56484934,"Pamela","Great little place and we’ll stay again to visit our family who live just a few blocks away!"
"2127",663047756982570496,802985065294923520,"2023-01-12",2284444,"Claude","Very comfortable accommodations and perfect for a work trip - nice desk and fast wifi, in a safe and walkable neighborhood. I greatly appreciated being able to stay with Gehrig, and would absolutely book again!"
"2128",49058232,9.79096533437e+17,"2023-09-12",43250837,"Martin","Beautiful house in great neighborhood! Garage for two mid-size SUV:s. Extraordinary bay view. Great host!"
"2129",49634141,821173633376480128,"2023-02-06",87584104,"Blake","Very friendly front desk staff."
"2130",16125990,829136856479083008,"2023-02-17",178112421,"Shosei","good place!"
"2131",13654134,956619475587697408,"2023-08-12",112756985,"Dustin","Loved our 2 months there! Minimal complaints. Nice having laundry on site and close to the parks and restaurants. Really an unbeatable location. Did not bring a car. Neighbors are nice. Can hear the unit below but the tenant wasn’t annoying or disruptive. The back yard was so pretty. Wish we would have used it more as it’s a shared space. Best neighborhood in SF by far. Would stay again!"
"2132",54266126,946506431649463040,"2023-07-29",71184637,"Ku","We had a great stay with Douglas in SF - the description/photos were true to the inlines site. Living area was clean, modern and very comfortable. He includes nice touches like complimentary beverages and the kitchen has some nice amenities (coffee, instant oatmeal, plenty of utensils and plates).<br/>Douglas is a great host - prompt responses and very friendly. Convenient on street parking and laundry is available. I think maneuvering the city without a car from his location would be difficult, would definitely not think twice about staying with him again in the future!<br/>Thank you, Douglas!"
"2133",598112337364714880,1008851286347246336,"2023-10-23",201649707,"Miguel","She was so kind with me since I arrived, I recommend her a lot"
"2134",9924449,1015306307491041280,"2023-11-01",465263868,"Lucie","Great location and lovely place"
"2135",32404157,803044674501559808,"2023-01-12",278619367,"Scott","Recent stay - nice neighborhood and convenient location.  For SF, reasonable size  and good value (but remember that it's still SF!).  Very nice and responsive host. <br/> While host made an effort to create space, apartment was a little cluttered with personal items, which was the only minor drawback.  I would consider staying again."
"2136",49634228,983463290340510592,"2023-09-18",95500523,"Johanna","I loved that this Airbnb was in the heart of the city. It was so close to the Golden Bridge and to Pier 39. The courtyard was filled with flowers that you forgot you were in the middle of a bustling city."
"2137",53405558,943576829043677568,"2023-07-25",29924409,"Nestor","Jeffrey est super. Il nous a très bien accueilli.  l'appartement est très bien situé.  une adresse à recommander.  on y reviendra.  merci Jeffrey"
"2138",27611813,852279595386738944,"2023-03-21",116522683,"Dante","Peaceful neighborhood, right by public transit, not too much riff raff compared to further east in the city. Clean area and right next to beautiful Golden Gate Park. Nice restaurants in the area and walking distance to grocery stores or other places."
"2139",52123928,813145297739999232,"2023-01-26",166487363,"Ian","had a wonderful stay"
"2140",26921699,869681552854651520,"2023-04-14",217603890,"Mary Lisa","I chose this place for one month rental because it was a few blocks away from my daughter so location was ideal. Place looks exactly like photos. It is a ground floor apartment with gated access from two streets with one entrance with  2 steps which was great for luggage. <br/>Cute charming apartment and as others mentioned does not get alot of sun. However I adjusted the blinds to view flower boxes in living space during the day . The amenities were great in kitchen and bathroom. Large closet in bedroom . Kaleen is definitely a super host. Very responsive to text. <br/>And lastly great location to restaurants and shops on Hayes St and Divisidaro. <br/>I would definitely stay here again."
"2141",608861075669670400,997904717625678720,"2023-10-08",394926860,"Synthia","Louise is very responsive. The place is so clean, it even accommodate with kitchen and the garden is super cozy. Recommended place to stay"
"2142",53627212,952269843188218880,"2023-08-06",55295650,"Jeff","Zhicheng's place was great. Lots of space - large living room with 3 huge bedrooms and a nice kitchen (even though we didn't end up cooking there).  Very clean, easy to get to, and a great value. 1 parking space in the garage was very nice to have; no worries about having to find street parking. We would definitely stay here again."
"2143",50875936,878319663512336896,"2023-04-26",34986677,"Giulio","Just perfect! I’ll come back for sure."
"2144",720449503819488128,937806764645279232,"2023-07-17",103177938,"Charles","Very clean and comfortable place in the heart of San Francisco's Richmond District. Plenty of places to eat and check out. Easy to walk to Golden Gate Park and beyond. Also very easy to navigate to other parts of the city via public transportation. The apartment is extremely quiet, though there was one evening where people below were quite loud after midnight for a period of time. Definitely would stay here again due to the cleanliness, convenience and access to local restaurants and shops."
"2145",9063798,998695720040486400,"2023-10-09",345951223,"John","Franc and Carl were very helpful. We were confused about parking but they cleared it. There is plenty of space in the garage. The bedroom is light and airy, the bed is very comfortable. The room being at the  back of the building is very quiet. Scott Street itself isn't busy. We liked that there are a number of coffee shops very near. We tried several and liked Cafe du Soliel best. About a 20 minute walk away is Castro Indian Bar & Restaurant we'd give 5 starts for flavor, reasonable price and great service. <br/>Looking at AirBnBs, trying to  choose, they run together. I thought Franc's place had a common area and a shared kitchen. It doesn't and that was my fault for getting it mixed up with another place. That being said, there is a coffee maker, a nice mini fridge, a microwave, wine glasses, regular glasses, and knives & forks. Not sure why no plates. I had a breakfast burrito that I had warm in a mug. No big deal but a plate would be nice. Overall, a good location, reasonable price."
"2146",39996459,869718189813563904,"2023-04-14",194624596,"Chandan","The room is spacious and comfortable for up to 4 people. The host was very kind to provide more than essentials and the neighborhood is peaceful with enough space to park a car with parking instructions given by the host."
"2147",50379502,899390418801923840,"2023-05-25",252183798,"Salma","loved everything about it! was so peaceful and quiet and a great place to unwind. Thank you!"
"2148",27852325,920406912337401344,"2023-06-23",5539286,"Terri Beth","Perfect place for me. Sylvia was very welcoming and certainly set her place up with everything I needed. The kitchen had all the necessary appliances plus was stocked with thoughtful and yummy treats,  especially the home made blueberry muffins I found outside my door one morning. <br/>I'd come back here in a heartbeat."
"2149",23813739,987048842311840000,"2023-09-23",285552914,"Nick","This is one of the best AirBnB’s I’ve stayed in, and I’ve stayed in a lot of them. Linda is very clear and detailed in her communication, and is a welcoming and relaxed host. I absolutely loved the space itself. For the price, it’s an absolute steal and so much nicer than any hotel I’d have booked instead. Would stay again in a heartbeat."
"2150",704354773445379968,876171140007781120,"2023-04-23",56553062,"Robert","I had a great stay with Jim and would recommend staying there to anyone looking for a quiet place, close to the sea, and yet still in the heart of SF."
"2151",688733094886942080,852220299534952320,"2023-03-21",9471564,"Fiona","Comfortable clean friendly space in great location to walk to bars and restaurants and to pick up buses and cable cars to rest  of this wonderful city, thanks"
"2152",28160772,981233514826351872,"2023-09-15",456847823,"Danielle","Jana & Geof's place was beautiful and the perfect spot to land each day after the Dreamforce conference!"
"2153",5413930,908809125563887616,"2023-06-07",34948046,"Lachlan","Doris was very accommodating and the place was perfectly located. We only had one set of keys, and Doris arranged for a second set for us so we could each have a way of getting in. Thank you for a lovely stay!"
"2154",39468178,990009577971148800,"2023-09-27",25200908,"James","Thank you for the amazing place and accommodations!"
"2155",840845730355131008,934853929355352064,"2023-07-13",41585995,"Ahmed","great place"
"2156",20576493,917492396637821568,"2023-06-19",4784218,"Allison","We had a wonderful time on our stay and would highly recommend Lily's place. The guest suite had all the amenities we needed for a comfortable stay and was spotlessly clean. The beds were extremely comfortable and the kitchenette was well equipped. The neighborhood had several great coffee shops and breakfast spots within walking distance and we also enjoyed the proximity to Ocean Beach and Golden Gate Park. We would love to stay again on our next visit to SF!"
"2157",52341301,876142686161173504,"2023-04-23",74587725,"Rebecca","Great stay at Ken's - coffee, tea, snacks available. Clean and as described."
"2158",818195233784142080,848631183783663360,"2023-03-16",278559278,"Rubi","Powell has a great location in the city. Can get a cable car right outside of the hotel. Very walkable, even if it’s on a very steep hill , so be prepared for that. I would stay here again on my next stay in the city."
"2159",32135550,980517658441214080,"2023-09-14",67793149,"Nick","We had a great stay. lovely neighbourhood close to some great restaurants and bars. loved the massive TV watching sofa, sadly didn't get any time to use it 🙂"
"2160",14763705,857289887207818496,"2023-03-28",116176748,"Erdenesukh","Very nice place. Would love to come back"
"2161",722717123480021120,966061220763499520,"2023-08-25",149070370,"Ellen","Great location!  The place was exactly as described.  Easy to get around the city and our hosts were awesome!"
"2162",891249585342542720,962456731977911168,"2023-08-20",13044843,"Sarah","Valentina was a really responsive and kind host. The space was clean, modern, and easy to get in and out in a very safe and walkable area. The bed was really cozy, the bathroom was brand new (everything was!) and the shower had amazing water pressure  - always a plus after a long day on foot in hilly SF sightseeing! Highly recommend."
"2163",17405370,957325883476989184,"2023-08-13",248852490,"Joseph","Peter was a fantastic host, very accommodating and was there to help us check in and walked us through the local area, with recommendations on what to do around town. I would absolutely stay here again."
"2164",51023575,969642868812518400,"2023-08-30",531472690,"Chance","Aileen was very responsive and kind. Beautiful location and things were as described. I would love to stay again in the future."
"2165",739864522530112128,858022682881487616,"2023-03-29",95871647,"Brandon","Quite building, quiet neighborhood, and all around great space in a great central location."
"2166",569417447378815296,821081994230400128,"2023-02-06",130144939,"Elaine","Had a great time! Was the perfect place to be for our goals which were to enjoy the Chinese New Year celebrations, eat lots of good food and explore San Francisco."
"2167",18981477,937822890362153984,"2023-07-17",290415980,"Jenna","Pam’s place was amazing!"
"2168",35917405,895761718816600960,"2023-05-20",272482015,"Jay","This unit is really good and has nice beds. However, it is located in a very busy metropolitan area with no off-street parking. This required us to always park and walk 3-4 blocks to the unit each time we needed to use a vehicle. Just the reality of the space, which I underestimated and turned out to be significant for the driver (drop off passengers in front ok, but then hunt for a space to park….)."
"2169",49640324,958041760619868032,"2023-08-14",307332046,"Abbie","My sister and I stayed in Jeffrey’s Cable Car Room for a weekend trip to the Bay. We absolutely loved the neighborhood we stayed in - it’s a hidden gem. The location is on a private and quiet street, but with close access to nearby bus lines (within 1-2 blocks). Also, the neighborhood is located a couple of blocks from bagel and coffee shops, and The Painted Ladies! We made sure to grab our breakfast before heading to the park each morning. Highly recommend for its location, responsive host, and the townhouse itself. Will definitely be staying here if we come back to the Bay!"
"2170",674903072842957568,1022631171523530880,"2023-11-11",121405578,"Laura","This was an incredible spot for my visit to San Francisco. The location was quiet, yet near multiple transit options. This location and description matched perfectly to my expectations. <br/>Plus, the hosts were incredible with local recommendations and provided such clear instructions and amenities that I didn't need to contact them during my stay."
"2171",8184928,843606530633141120,"2023-03-09",32602925,"Jeff","Great listing for a couple nights while I was in town for work. If you're not familiar with SF make sure you keep in mind it's at the top of a hill. Only thing I wish I would have known is that the instant hot water for the shower is a bit unpredictable. Have patience, it won't run out, but is a little finicky. Otherwise it's a lovely place to come home to."
"2172",710858113747559424,1013905467122024192,"2023-10-30",7755525,"Bryan","Perfect, cozy little spot in a great part of town.  Had everything we needed and the hosts were great!"
"2173",41785573,879874609890460160,"2023-04-28",102935217,"Bo","The hotel smells, something like low quality paint. The carpet was very dirty there were at least two gums (among other stains) on the carpet in the room i stayed.  (I could provide photo but did not find a place to upload...)<br/>Elevator is very old. There was a time when it did not work. Staff told me its because sometimes it get stuck at a certain level because the door was not closed, thus I'll just need to go up and find where it was stuck and go up from there....<br/>The location was good and very walkable, probably a good deal if you care about its location, but personally I would not stay again."
"2174",966976011374731520,1027013679359871232,"2023-11-17",6270882,"David","What a great place! Super charming home in the mission, great neighborhood, and the host was an excellent communicator and made sure we had everything we needed. Would definitely stay here again!"
"2175",348714,832011906656702464,"2023-02-21",381872851,"Joel And Maggie","We were pleasantly surprised to find out what a great neighborhood and location we were in. The place was ideal, and eveything was neat and clean. George was a very courteous host. We will be back and recommend to others. Very quaint. Thank you."
"2176",21596397,948667435011613184,"2023-08-01",228404844,"Alessandra","Serena’s place was great.  I liked that everything was clean and well-organized. Serena was super easy to communicate with."
"2177",829185,1007318004949521920,"2023-10-21",91499912,"Jennifer","Shannon went above and beyond to make sure were were comfortable and had everything we needed. The house is so cute and spacious. Thanks for a great trip!"
"2178",39921182,992213271394465792,"2023-09-30",7222232,"Finbarr","Gorgeous home close to Golden Gate Park- what more could you ask for? Oh, and their knives are sharp (I have never stayed in an Airbnb with sharp knives before)."
"2179",41696765,924812760805393920,"2023-06-29",133272754,"Annie-Claire","Logement bien équipé, décoration élégante et de qualité.<br/>Service hôtelier soigné. Personnel extrêmement gentils et compétents."
"2180",8352275,818270094365859072,"2023-02-02",33685695,"Lisa","loved Brent's air b n b. would definitely recommend it. been staying at his place once a year for the last 5 years. Brent and Pascale are lovely and very helpful."
"2181",52009897,955154595308954368,"2023-08-10",61553506,"Noémie","Shagun was very reactive to our messages. The apartment is clean and the bed is very comfy ! We had a great stay in San Francisco !"
"2182",27960744,836317115168695680,"2023-02-27",487103280,"Glenn","Rosaline and  Dennis were great!<br/>Welcome beverages, snacks, and a really superb coffee maker made early zoom calls welcome, with their great hi speed connection.<br/>The large spotless bathroom is also amazing with great amenities."
"2183",752814109957562624,805928426877392640,"2023-01-16",173263575,"Jackson","This place was very spacious, clean and located centrally for a weekend in the city. Sid was a gracious host - responsive and flexible with checkout."
"2184",10981310,822610991356145664,"2023-02-08",131474437,"Elizabeth","I can’t say enough good things about my stay at Maggie’s place!!  The location is fantastic- close to great restaurants, shopping, transportation, hikes (Twin Peaks, Kite Hill, Corona Heights, Buena Vista), views, Castro, Valencia, Mission Delores, and more!  I had so much fun exploring, and then coming back for some peace and quiet with a cup of tea!  But best of all, Maggie is a wonderful host!  She is kind, helpful, and responsive!  I really hit the jackpot here 🤩🤩"
"2185",656784926356865920,970362777021037824,"2023-08-31",302835250,"Bridget","Love this rental! We had everything we needed, the views from the backyard were amazing, and there was charging for my EV. Would definitely stay here again!"
"2186",11437509,993573803169462400,"2023-10-02",438887779,"민지","들어가는 과정이 어려웠으며 제가 체크인한 날은 주인분께서 응답이 늦게 오고 저는 추운밤에 숙소 밖에서 벌벌 떨며 기다려야했습니다. 다행히 주변 한국분이 도와주셔서 들어가긴 했지만 만약 이런 상황이 없었으면 어떻게 되었을지 불분명합니다. 숙소 조금만 벗어나면 노숙인들이 모여있으며 욕실은 깨끗하지 않고 주변시설에 마트 트레아더조가 걸어서 30분 거리라 저는 비추합니다. 편의점 cvs 조차 없습니다 뚜벅이들에게 비추합니다. 숙소안의 식물컨셉은 이쁘긴합니다"
"2187",747765478236788608,973989330986349568,"2023-09-05",252443964,"Dean","This place was great for our long weekend in SF.  Great location--close to public transportation and bars.  Loes was very responsive to any issues or concerns.   One of the bedrooms only has an air mattress so you need to be ready for that and you need to get the correct coffee pods for the coffee machine to work.  (I would have preferred a regular drip coffee machine.)  But, Pete's Coffee is close enough!  The rooftop is an amazing amenity!"
"2188",12835527,896439265087111424,"2023-05-21",55319900,"Manjari","We had a lovely stay. The space is small, ideal for one person or a couple whose plans are to be more out of the house than in. It had everything you'd need for a trip. Location was convenient. The bed was comfortable and spacious. Traci provided great communication and was flexible with check-in/check-out."
"2189",27611813,1033539477900042368,"2023-11-26",523395494,"Simon","Lovely place in a quiet neighbourhood"
"2190",576058168975574720,993645132671093120,"2023-10-02",80350174,"Chad","Molly’s place is a beautiful home walking distance to the Mission District, where there are plenty of restaurants and things to do. The hosts are very accommodating, as they are right downstairs, they were able to quickly help us with anything we needed. Highly recommend to anyone looking to stay around the area."
"2191",31233442,1033480197810772736,"2023-11-26",14564966,"Kim","Will was a very responsive host who set us up with nice gifts to start our stay. Will’s house was perfect for our family, with everything we needed to enjoy our stay. We loved the furnishings and feel of the house (great kitchen and appliances, nice beds, etc.), and immediately felt at home in the well-appointed house. And the neighborhood was incredibly quiet and peaceful despite being only a short distance from great food and stores in Bernal and the Mission. Highly recommended!"
"2192",768981101752342528,963851316487723520,"2023-08-22",214852848,"Donna","This was a 15 minute walk to my daughter's home.  Very nice unit, well appointed, we would stay again."
"2193",734839,895739757237281024,"2023-05-20",37807467,"Chloe","I couldn't have had a more enjoyable stay with Kenji as my host! He was so thoughtful and continually went above and beyond. The apartment is beautiful and thoughtfully decorated. The beds were very comfortable. The kitchen had everything I could need, and there was no need to buy basics, such as trash bags, dishwasher detergent, etc. I hope to stay here again!"
"2194",43703455,1008116204359223680,"2023-10-22",493749332,"Blair","Great spot, comfortable, as advertised. Hope to stay there again!"
"2195",29515076,829125284374752640,"2023-02-17",193018487,"Lorraine","Really good for a solo work/play trip to SF. I am familiar with the city and knew the area where I would be staying before I got here. The other reviews are all spot on - it's a lovely place, secure, with a comfy bed, good shower pressure, all the basic amenities you would expect from a hotel room plus a few more. Hosts are great and very responsive. It's really close to a Bay Wheels bike rack, there are electric scooters everywhere, you're close to several bus routes, and the Civic Center BART/Muni station is walking distance away. SoMa is gritty and it's true that there are a lot of unhoused folks who stay in the area, mostly because there are a lot of social support services nearby. So you do have to watch where you're stepping since there are people camping out and some drug paraphernalia. But at no point did I feel unsafe, even as a woman walking through some of the nearby streets at night. No one bothered me at all. Just walk with purpose and you'll be fine. Would stay again."
"2196",29243902,1008853528263865344,"2023-10-23",296827043,"Jean","We stayed here while visiting relatives and it was a calm and welcoming oasis from the hectic pace of the days.  <br/>Sergio was so helpful. His instructions were accurate, including pictures, and he was very accommodating. He had great recommendations.  The apartment is lovely and comfortable. <br/>We will definitely return in the future."
"2197",3721927,909484244459535232,"2023-06-08",22382394,"Maggie","We loved our stay at Kelly's place and would go back there again in a heartbeat. I wasn't exactly worried about the stairs, but I will say that they were way easier to navigate than I expected. Kelly's communication and recommendations were super-helpful, and the place is absolutely gorgeous."
"2198",39988112,1021941350428826880,"2023-11-10",47722176,"Armin","We really enjoyed our first visit at San Francisco! As we were staying nearly three weeks we very really happy to have found such a comfortable and quiet place right in the middle of town. The beautiful garden was a wonderful bonus. There are even humming birds (which is quite unusual for Germans!) The Castro district, in which the apartment is located, is a really relaxed and colorful neighbourhood and public transport (busses, MUNI subway or BART) can easily be reached. Robert and Bernie were extremely kind and helpful (they organized a cable for my laptop and gave us good advice where to go in and around SF). As we stayed there during Halloween  we were also surprised with a little 'scare' and some sweets in front of our door! And we must also mention the comfortable bed, which was perfect to rest after an exciting day. We absolutely recommend this apartment. It's perfectly clean, the interior is very tasteful and the kitchen is well equipped! So, all thumbs up!"
"2199",49634330,839942657809025920,"2023-03-04",456410628,"Yutaka","Nice stay! Good environment!"
"2200",35132748,993610360958851840,"2023-10-02",111351758,"Aditya","Tony was such a caring host whose home felt as zany as San Fran itself. Not a cookie cutter AirBNB, the home had a story and felt cozy. Cheers for a beautiful stay!"
"2201",18757990,1034969196959900032,"2023-11-28",41672910,"Pam","Everything about Aaron’s suite was well thought out and well constructed.  <br/>The furnishings and amenities are first rate. <br/>The location in a quiet, walkable neighborhood day or evening is priceless. <br/>Aaron is thoughtful and responsive to txts.<br/>My husband and I plan to stay again when visiting our son and his family.<br/>Thank you, Aaron"
"2202",600141797225938560,1000173643741110784,"2023-10-11",18528975,"Jonathan","Great place located in a quieter side of San Francisco.  Close enough to coffee shops and places to eat, but a nice getaway from any hustle and bustle.  Tom was great and very responsive when needed."
